      0.00000000E+00      0.00000000E+00      0.14970146E+00
      0.00000000E+00      0.36456862E-01      0.14906727E+00
      0.00000000E+00      0.72913724E-01      0.14717879E+00
      0.00000000E+00      0.10937059E+00      0.14407802E+00
      0.00000000E+00      0.14582745E+00      0.13983420E+00
      0.00000000E+00      0.18228431E+00      0.13454245E+00
      0.00000000E+00      0.21874117E+00      0.12832168E+00
      0.00000000E+00      0.25519804E+00      0.12131162E+00
      0.00000000E+00      0.29165490E+00      0.11366900E+00
      0.00000000E+00      0.32811176E+00      0.10556293E+00
      0.00000000E+00      0.36456862E+00      0.97169689E-01
      0.00000000E+00      0.40102548E+00      0.88667437E-01
      0.00000000E+00      0.43748235E+00      0.80230923E-01
      0.00000000E+00      0.47393921E+00      0.72026694E-01
      0.00000000E+00      0.51039607E+00      0.64208923E-01
      0.00000000E+00      0.54685293E+00      0.56915960E-01
      0.00000000E+00      0.58330979E+00      0.50267570E-01
      0.00000000E+00      0.61976666E+00      0.44362794E-01
      0.00000000E+00      0.65622352E+00      0.39278319E-01
      0.00000000E+00      0.69268038E+00      0.35067308E-01
      0.00000000E+00      0.72913724E+00      0.31758725E-01
      0.00000000E+00      0.76559411E+00      0.29357222E-01
      0.00000000E+00      0.80205097E+00      0.27843724E-01
      0.00000000E+00      0.83850783E+00      0.27176818E-01
      0.00000000E+00      0.87496469E+00      0.27294964E-01
      0.00000000E+00      0.91142155E+00      0.28119481E-01
      0.00000000E+00      0.94787842E+00      0.29558105E-01
      0.00000000E+00      0.98433528E+00      0.31508877E-01
      0.00000000E+00      0.10207921E+01      0.33864071E-01
      0.00000000E+00      0.10572490E+01      0.36513912E-01
      0.00000000E+00      0.10937059E+01      0.39349937E-01
      0.00000000E+00      0.11301627E+01      0.42267929E-01
      0.00000000E+00      0.11666196E+01      0.45170483E-01
      0.00000000E+00      0.12030765E+01      0.47969279E-01
      0.00000000E+00      0.12395333E+01      0.50587153E-01
      0.00000000E+00      0.12759902E+01      0.52959971E-01
      0.00000000E+00      0.13124470E+01      0.55038223E-01
      0.00000000E+00      0.13489039E+01      0.56788153E-01
      0.00000000E+00      0.13853608E+01      0.58192207E-01
      0.00000000E+00      0.14218176E+01      0.59248575E-01
      0.00000000E+00      0.14582745E+01      0.59969722E-01
      0.00000000E+00      0.14947313E+01      0.60379931E-01
      0.00000000E+00      0.15311882E+01      0.60512070E-01
      0.00000000E+00      0.15676451E+01      0.60403946E-01
      0.00000000E+00      0.16041019E+01      0.60094674E-01
      0.00000000E+00      0.16405588E+01      0.59621516E-01
      0.00000000E+00      0.16770157E+01      0.59017540E-01
      0.00000000E+00      0.17134725E+01      0.58310287E-01
      0.00000000E+00      0.17499294E+01      0.57521451E-01
      0.00000000E+00      0.17863862E+01      0.56667410E-01
      0.00000000E+00      0.18228431E+01      0.55760300E-01
      0.00000000E+00      0.18593000E+01      0.54809316E-01
      0.00000000E+00      0.18957568E+01      0.53821918E-01
      0.00000000E+00      0.19322137E+01      0.52804756E-01
      0.00000000E+00      0.19686706E+01      0.51764202E-01
      0.00000000E+00      0.20051274E+01      0.50706533E-01
      0.00000000E+00      0.20415843E+01      0.49637862E-01
      0.00000000E+00      0.20780411E+01      0.48563964E-01
      0.00000000E+00      0.21144980E+01      0.47490110E-01
      0.00000000E+00      0.21509549E+01      0.46420992E-01
      0.00000000E+00      0.21874117E+01      0.45360748E-01
      0.00000000E+00      0.22238686E+01      0.44313061E-01
      0.00000000E+00      0.22603255E+01      0.43281270E-01
      0.00000000E+00      0.22967823E+01      0.42268444E-01
      0.00000000E+00      0.23332392E+01      0.41277389E-01
      0.00000000E+00      0.23696960E+01      0.40310588E-01
      0.00000000E+00      0.24061529E+01      0.39370119E-01
      0.00000000E+00      0.24426098E+01      0.38457581E-01
      0.00000000E+00      0.24790666E+01      0.37574067E-01
      0.00000000E+00      0.25155235E+01      0.36720211E-01
      0.00000000E+00      0.25519804E+01      0.35896284E-01
      0.00000000E+00      0.25884372E+01      0.35102324E-01
      0.00000000E+00      0.26248941E+01      0.34338251E-01
      0.00000000E+00      0.26613509E+01      0.33603945E-01
      0.00000000E+00      0.26978078E+01      0.32899271E-01
      0.00000000E+00      0.27342647E+01      0.32224067E-01
      0.00000000E+00      0.27707215E+01      0.31578094E-01
      0.00000000E+00      0.28071784E+01      0.30961012E-01
      0.00000000E+00      0.28436353E+01      0.30372378E-01
      0.00000000E+00      0.28800921E+01      0.29811671E-01
      0.00000000E+00      0.29165490E+01      0.29278362E-01
      0.00000000E+00      0.29530058E+01      0.28771970E-01
      0.00000000E+00      0.29894627E+01      0.28292116E-01
      0.00000000E+00      0.30259196E+01      0.27838535E-01
      0.00000000E+00      0.30623764E+01      0.27411054E-01
      0.00000000E+00      0.30988333E+01      0.27009549E-01
      0.00000000E+00      0.31352901E+01      0.26633894E-01
      0.00000000E+00      0.31717470E+01      0.26283940E-01
      0.00000000E+00      0.32082039E+01      0.25959511E-01
      0.00000000E+00      0.32446607E+01      0.25660437E-01
      0.00000000E+00      0.32811176E+01      0.25386602E-01
      0.00000000E+00      0.33175745E+01      0.25137982E-01
      0.00000000E+00      0.33540313E+01      0.24914653E-01
      0.00000000E+00      0.33904882E+01      0.24716777E-01
      0.00000000E+00      0.34269450E+01      0.24544537E-01
      0.00000000E+00      0.34634019E+01      0.24398079E-01
      0.00000000E+00      0.34998588E+01      0.24277447E-01
      0.00000000E+00      0.35363156E+01      0.24182568E-01
      0.00000000E+00      0.35727725E+01      0.24113267E-01
      0.00000000E+00      0.36092294E+01      0.24069324E-01
      0.00000000E+00      0.36456862E+01      0.24050549E-01
      0.00000000E+00      0.36821431E+01      0.24056848E-01
      0.00000000E+00      0.37185999E+01      0.24088253E-01
      0.00000000E+00      0.37550568E+01      0.24144914E-01
      0.00000000E+00      0.37915137E+01      0.24227044E-01
      0.00000000E+00      0.38279705E+01      0.24334849E-01
      0.00000000E+00      0.38644274E+01      0.24468460E-01
      0.00000000E+00      0.39008843E+01      0.24627889E-01
      0.00000000E+00      0.39373411E+01      0.24813036E-01
      0.00000000E+00      0.39737980E+01      0.25023727E-01
      0.00000000E+00      0.40102548E+01      0.25259783E-01
      0.00000000E+00      0.40467117E+01      0.25521080E-01
      0.00000000E+00      0.40831686E+01      0.25807590E-01
      0.00000000E+00      0.41196254E+01      0.26119389E-01
      0.00000000E+00      0.41560823E+01      0.26456624E-01
      0.00000000E+00      0.41925392E+01      0.26819474E-01
      0.00000000E+00      0.42289960E+01      0.27208104E-01
      0.00000000E+00      0.42654529E+01      0.27622651E-01
      0.00000000E+00      0.43019097E+01      0.28063232E-01
      0.00000000E+00      0.43383666E+01      0.28529991E-01
      0.00000000E+00      0.43748235E+01      0.29023142E-01
      0.00000000E+00      0.44112803E+01      0.29543009E-01
      0.00000000E+00      0.44477372E+01      0.30090023E-01
      0.00000000E+00      0.44841940E+01      0.30664699E-01
      0.00000000E+00      0.45206509E+01      0.31267569E-01
      0.00000000E+00      0.45571078E+01      0.31899122E-01
      0.00000000E+00      0.45935646E+01      0.32559751E-01
      0.00000000E+00      0.46300215E+01      0.33249743E-01
      0.00000000E+00      0.46664784E+01      0.33969291E-01
      0.00000000E+00      0.47029352E+01      0.34718543E-01
      0.00000000E+00      0.47393921E+01      0.35497623E-01
      0.00000000E+00      0.47758489E+01      0.36306639E-01
      0.00000000E+00      0.48123058E+01      0.37145624E-01
      0.00000000E+00      0.48487627E+01      0.38014440E-01
      0.00000000E+00      0.48852195E+01      0.38912648E-01
      0.00000000E+00      0.49216764E+01      0.39839392E-01
      0.00000000E+00      0.49581333E+01      0.40793326E-01
      0.00000000E+00      0.49945901E+01      0.41772605E-01
      0.00000000E+00      0.50310470E+01      0.42774934E-01
      0.00000000E+00      0.50675038E+01      0.43797660E-01
      0.00000000E+00      0.51039607E+01      0.44837840E-01
      0.00000000E+00      0.51404176E+01      0.45892275E-01
      0.00000000E+00      0.51768744E+01      0.46957465E-01
      0.00000000E+00      0.52133313E+01      0.48029513E-01
      0.00000000E+00      0.52497882E+01      0.49104012E-01
      0.00000000E+00      0.52862450E+01      0.50175977E-01
      0.00000000E+00      0.53227019E+01      0.51239866E-01
      0.00000000E+00      0.53591587E+01      0.52289711E-01
      0.00000000E+00      0.53956156E+01      0.53319298E-01
      0.00000000E+00      0.54320725E+01      0.54322306E-01
      0.00000000E+00      0.54685293E+01      0.55292268E-01
      0.00000000E+00      0.55049862E+01      0.56222217E-01
      0.00000000E+00      0.55414431E+01      0.57103957E-01
      0.00000000E+00      0.55778999E+01      0.57926979E-01
      0.00000000E+00      0.56143568E+01      0.58677171E-01
      0.00000000E+00      0.56508136E+01      0.59335592E-01
      0.00000000E+00      0.56872705E+01      0.59877627E-01
      0.00000000E+00      0.57237274E+01      0.60272856E-01
      0.00000000E+00      0.57601842E+01      0.60485871E-01
      0.00000000E+00      0.57966411E+01      0.60478128E-01
      0.00000000E+00      0.58330979E+01      0.60210737E-01
      0.00000000E+00      0.58695548E+01      0.59647905E-01
      0.00000000E+00      0.59060117E+01      0.58760640E-01
      0.00000000E+00      0.59424685E+01      0.57530237E-01
      0.00000000E+00      0.59789254E+01      0.55951158E-01
      0.00000000E+00      0.60153823E+01      0.54033006E-01
      0.00000000E+00      0.60518391E+01      0.51801480E-01
      0.00000000E+00      0.60882960E+01      0.49298361E-01
      0.00000000E+00      0.61247528E+01      0.46580682E-01
      0.00000000E+00      0.61612097E+01      0.43719348E-01
      0.00000000E+00      0.61976666E+01      0.40797376E-01
      0.00000000E+00      0.62341234E+01      0.37907922E-01
      0.00000000E+00      0.62705803E+01      0.35152116E-01
      0.00000000E+00      0.63070372E+01      0.32636650E-01
      0.00000000E+00      0.63434940E+01      0.30471040E-01
      0.00000000E+00      0.63799509E+01      0.28764477E-01
      0.00000000E+00      0.64164077E+01      0.27622270E-01
      0.00000000E+00      0.64528646E+01      0.27142002E-01
      0.00000000E+00      0.64893215E+01      0.27409581E-01
      0.00000000E+00      0.65257783E+01      0.28495487E-01
      0.00000000E+00      0.65622352E+01      0.30451473E-01
      0.00000000E+00      0.65986921E+01      0.33307949E-01
      0.00000000E+00      0.66351489E+01      0.37072188E-01
      0.00000000E+00      0.66716058E+01      0.41727344E-01
      0.00000000E+00      0.67080626E+01      0.47232239E-01
      0.00000000E+00      0.67445195E+01      0.53521770E-01
      0.00000000E+00      0.67809764E+01      0.60507841E-01
      0.00000000E+00      0.68174332E+01      0.68080761E-01
      0.00000000E+00      0.68538901E+01      0.76111121E-01
      0.00000000E+00      0.68903470E+01      0.84452231E-01
      0.00000000E+00      0.69268038E+01      0.92943222E-01
      0.00000000E+00      0.69632607E+01      0.10141286E+00
      0.00000000E+00      0.69997175E+01      0.10968405E+00
      0.00000000E+00      0.70361744E+01      0.11757890E+00
      0.00000000E+00      0.70726313E+01      0.12492407E+00
      0.00000000E+00      0.71090881E+01      0.13155607E+00
      0.00000000E+00      0.71455450E+01      0.13732616E+00
      0.00000000E+00      0.71820019E+01      0.14210466E+00
      0.00000000E+00      0.72184587E+01      0.14578429E+00
      0.00000000E+00      0.72549156E+01      0.14828274E+00

      0.44650355E-01      0.00000000E+00      0.14874968E+00
      0.44650355E-01      0.36456862E-01      0.14812036E+00
      0.44650355E-01      0.72913724E-01      0.14624644E+00
      0.44650355E-01      0.10937059E+00      0.14316977E+00
      0.44650355E-01      0.14582745E+00      0.13895931E+00
      0.44650355E-01      0.18228431E+00      0.13370977E+00
      0.44650355E-01      0.21874117E+00      0.12753951E+00
      0.44650355E-01      0.25519804E+00      0.12058756E+00
      0.44650355E-01      0.29165490E+00      0.11300978E+00
      0.44650355E-01      0.32811176E+00      0.10497427E+00
      0.44650355E-01      0.36456862E+00      0.96656242E-01
      0.44650355E-01      0.40102548E+00      0.88232665E-01
      0.44650355E-01      0.43748235E+00      0.79877099E-01
      0.44650355E-01      0.47393921E+00      0.71754925E-01
      0.44650355E-01      0.51039607E+00      0.64019215E-01
      0.44650355E-01      0.54685293E+00      0.56807310E-01
      0.44650355E-01      0.58330979E+00      0.50238090E-01
      0.44650355E-01      0.61976666E+00      0.44409835E-01
      0.44650355E-01      0.65622352E+00      0.39398603E-01
      0.44650355E-01      0.69268038E+00      0.35257059E-01
      0.44650355E-01      0.72913724E+00      0.32013788E-01
      0.44650355E-01      0.76559411E+00      0.29673183E-01
      0.44650355E-01      0.80205097E+00      0.28216023E-01
      0.44650355E-01      0.83850783E+00      0.27600853E-01
      0.44650355E-01      0.87496469E+00      0.27766197E-01
      0.44650355E-01      0.91142155E+00      0.28633526E-01
      0.44650355E-01      0.94787842E+00      0.30110799E-01
      0.44650355E-01      0.98433528E+00      0.32096333E-01
      0.44650355E-01      0.10207921E+01      0.34482701E-01
      0.44650355E-01      0.10572490E+01      0.37160425E-01
      0.44650355E-01      0.10937059E+01      0.40021312E-01
      0.44650355E-01      0.11301627E+01      0.42961378E-01
      0.44650355E-01      0.11666196E+01      0.45883405E-01
      0.44650355E-01      0.12030765E+01      0.48699218E-01
      0.44650355E-01      0.12395333E+01      0.51331778E-01
      0.44650355E-01      0.12759902E+01      0.53717065E-01
      0.44650355E-01      0.13124470E+01      0.55805697E-01
      0.44650355E-01      0.13489039E+01      0.57564078E-01
      0.44650355E-01      0.13853608E+01      0.58974842E-01
      0.44650355E-01      0.14218176E+01      0.60036405E-01
      0.44650355E-01      0.14582745E+01      0.60761472E-01
      0.44650355E-01      0.14947313E+01      0.61174575E-01
      0.44650355E-01      0.15311882E+01      0.61308815E-01
      0.44650355E-01      0.15676451E+01      0.61202202E-01
      0.44650355E-01      0.16041019E+01      0.60894011E-01
      0.44650355E-01      0.16405588E+01      0.60421623E-01
      0.44650355E-01      0.16770157E+01      0.59818176E-01
      0.44650355E-01      0.17134725E+01      0.59111246E-01
      0.44650355E-01      0.17499294E+01      0.58322540E-01
      0.44650355E-01      0.17863862E+01      0.57468427E-01
      0.44650355E-01      0.18228431E+01      0.56561032E-01
      0.44650355E-01      0.18593000E+01      0.55609536E-01
      0.44650355E-01      0.18957568E+01      0.54621392E-01
      0.44650355E-01      0.19322137E+01      0.53603245E-01
      0.44650355E-01      0.19686706E+01      0.52561469E-01
      0.44650355E-01      0.20051274E+01      0.51502347E-01
      0.44650355E-01      0.20415843E+01      0.50431999E-01
      0.44650355E-01      0.20780411E+01      0.49356211E-01
      0.44650355E-01      0.21144980E+01      0.48280265E-01
      0.44650355E-01      0.21509549E+01      0.47208866E-01
      0.44650355E-01      0.21874117E+01      0.46146163E-01
      0.44650355E-01      0.22238686E+01      0.45095854E-01
      0.44650355E-01      0.22603255E+01      0.44061289E-01
      0.44650355E-01      0.22967823E+01      0.43045549E-01
      0.44650355E-01      0.23332392E+01      0.42051450E-01
      0.44650355E-01      0.23696960E+01      0.41081489E-01
      0.44650355E-01      0.24061529E+01      0.40137754E-01
      0.44650355E-01      0.24426098E+01      0.39221853E-01
      0.44650355E-01      0.24790666E+01      0.38334891E-01
      0.44650355E-01      0.25155235E+01      0.37477511E-01
      0.44650355E-01      0.25519804E+01      0.36649993E-01
      0.44650355E-01      0.25884372E+01      0.35852380E-01
      0.44650355E-01      0.26248941E+01      0.35084596E-01
      0.44650355E-01      0.26613509E+01      0.34346524E-01
      0.44650355E-01      0.26978078E+01      0.33638034E-01
      0.44650355E-01      0.27342647E+01      0.32958964E-01
      0.44650355E-01      0.27707215E+01      0.32309083E-01
      0.44650355E-01      0.28071784E+01      0.31688059E-01
      0.44650355E-01      0.28436353E+01      0.31095457E-01
      0.44650355E-01      0.28800921E+01      0.30530773E-01
      0.44650355E-01      0.29165490E+01      0.29993490E-01
      0.44650355E-01      0.29530058E+01      0.29483146E-01
      0.44650355E-01      0.29894627E+01      0.28999382E-01
      0.44650355E-01      0.30259196E+01      0.28541951E-01
      0.44650355E-01      0.30623764E+01      0.28110702E-01
      0.44650355E-01      0.30988333E+01      0.27705532E-01
      0.44650355E-01      0.31352901E+01      0.27326339E-01
      0.44650355E-01      0.31717470E+01      0.26972993E-01
      0.44650355E-01      0.32082039E+01      0.26645340E-01
      0.44650355E-01      0.32446607E+01      0.26343228E-01
      0.44650355E-01      0.32811176E+01      0.26066552E-01
      0.44650355E-01      0.33175745E+01      0.25815299E-01
      0.44650355E-01      0.33540313E+01      0.25589555E-01
      0.44650355E-01      0.33904882E+01      0.25389486E-01
      0.44650355E-01      0.34269450E+01      0.25215286E-01
      0.44650355E-01      0.34634019E+01      0.25067109E-01
      0.44650355E-01      0.34998588E+01      0.24945017E-01
      0.44650355E-01      0.35363156E+01      0.24848954E-01
      0.44650355E-01      0.35727725E+01      0.24778763E-01
      0.44650355E-01      0.36092294E+01      0.24734244E-01
      0.44650355E-01      0.36456862E+01      0.24715220E-01
      0.44650355E-01      0.36821431E+01      0.24721603E-01
      0.44650355E-01      0.37185999E+01      0.24753423E-01
      0.44650355E-01      0.37550568E+01      0.24810819E-01
      0.44650355E-01      0.37915137E+01      0.24893989E-01
      0.44650355E-01      0.38279705E+01      0.25003121E-01
      0.44650355E-01      0.38644274E+01      0.25138323E-01
      0.44650355E-01      0.39008843E+01      0.25299594E-01
